timestamp,asset_pair,initial_budget,adjusted_budget,buy_exchange,sell_exchange,network_used,fees,quantities,buy_prices,sell_prices,net_profit,net_profit_percentage
2025-04-13T15:23:44.321781,UNIUSDC,10000.0,3330.17995,Binance,OKX,erc20,"{'maker_fee_asset': 0.6245499999999999, 'taker_fee_usdt': 3.35658382895, 'withdrawal_fee_asset': 0.42}","{'bought_qty': 624.55, 'after_fees': 623.92545, 'after_withdrawal': 623.50545}","{'current': 5.33, 'average': 5.332127051477064, 'end': 5.334}","{'current': 5.387, 'average': 5.383407360673431, 'end': 5.383}",23.0472951210495,0.6920735656056515
2025-04-13T15:23:44.321905,ZROUSDT,10000.0,10000.0,Binance,OKX,one arbitrum,"{'maker_fee_asset': 4.062122985377742, 'taker_fee_usdt': 10.200705853329618, 'withdrawal_fee_asset': 0.05}","{'bought_qty': 4062.1229853777413, 'after_fees': 4058.0608623923636, 'after_withdrawal': 4058.0108623923634}","{'current': 2.461, 'average': 2.461766922369557, 'end': 2.462}","{'current': 2.516, 'average': 2.51372068711415, 'end': 2.512}",190.50514747628768,1.9050514747628768
2025-04-13T15:23:44.321977,GHSTUSDT,10000.0,982.9026082439999,Binance,OKX,erc20,"{'maker_fee_asset': 2.3236468279999998, 'taker_fee_usdt': 0.992820156151072, 'withdrawal_fee_asset': 5.25}","{'bought_qty': 2323.646828, 'after_fees': 2321.3231811719997, 'after_withdrawal': 2316.0731811719997}","{'current': 0.423, 'average': 0.423, 'end': 0.423}","{'current': 0.4291, 'average': 0.428665278896186, 'end': 0.426}",8.924727750920965,0.9079971582195102
2025-04-13T15:23:44.322059,ZROUSDC,10000.0,2545.076256,Binance,OKX,one arbitrum,"{'maker_fee_asset': 1.034138, 'taker_fee_usdt': 2.5940867566199994, 'withdrawal_fee_asset': 0.05}","{'bought_qty': 1034.138, 'after_fees': 1033.103862, 'after_withdrawal': 1033.053862}","{'current': 2.459, 'average': 2.461060570252713, 'end': 2.462}","{'current': 2.514, 'average': 2.511085677176433, 'end': 2.51}",46.4164138633796,1.8237730108853605
2025-04-13T15:23:44.322104,SUSHIUSDT,10000.0,3424.7414727940004,Binance,OKX,erc20,"{'maker_fee_asset': 6.0938460370000005, 'taker_fee_usdt': 3.472945497163784, 'withdrawal_fee_asset': 3.91}","{'bought_qty': 6093.846037, 'after_fees': 6087.752190963, 'after_withdrawal': 6083.842190963001}","{'current': 0.562, 'average': 0.562, 'end': 0.562}","{'current': 0.5711, 'average': 0.5708474000726929, 'end': 0.5707}",44.731078872619946,1.3061154901168956
2025-04-13T15:23:44.322147,ANIMEUSDT,10000.0,10000.0,Binance,OKX,one arbitrum,"{'maker_fee_asset': 669.0279210561498, 'taker_fee_usdt': 10.095910198508562, 'withdrawal_fee_asset': 8.53}","{'bought_qty': 669027.9210561498, 'after_fees': 668358.8931350936, 'after_withdrawal': 668350.3631350936}","{'current': 0.01493, 'average': 0.014947059285976685, 'end': 0.01496}","{'current': 0.01512, 'average': 0.015105715138914164, 'end': 0.01509}",85.8142883100536,0.858142883100536
2025-04-13T15:23:44.322246,BTCEUR,10000.0,10000.0,Binance,OKX,lightning,"{'maker_fee_asset': 0.00013537531655825587, 'taker_fee_usdt': 10.031346665902797, 'withdrawal_fee_asset': 1e-06}","{'bought_qty': 0.13537531655825585, 'after_fees': 0.1352399412416976, 'after_withdrawal': 0.1352389412416976}","{'current': 73868.71, 'average': 73868.71, 'end': 73868.71}","{'current': 74175.1, 'average': 74174.98668504717, 'end': 74174.9}",21.31531923689363,0.21315319236893626
2025-04-13T15:23:44.322274,WIFUSDT,10000.0,9530.802204000001,Binance,OKX,solana,"{'maker_fee_asset': 20.629442000000004, 'taker_fee_usdt': 9.6828798366484, 'withdrawal_fee_asset': 1.97}","{'bought_qty': 20629.442000000003, 'after_fees': 20608.812558, 'after_withdrawal': 20606.842558}","{'current': 0.462, 'average': 0.462, 'end': 0.462}","{'current': 0.4702, 'average': 0.46988663155915206, 'end': 0.4698}",142.39475281175146,1.4940479275919663
2025-04-13T15:23:44.322302,TIAUSDT,10000.0,10000.0,Binance,OKX,celestia,"{'maker_fee_asset': 4.003382865146058, 'taker_fee_usdt': 10.13728561209983, 'withdrawal_fee_asset': 0.1}","{'bought_qty': 4003.382865146058, 'after_fees': 3999.379482280912, 'after_withdrawal': 3999.279482280912}","{'current': 2.497, 'average': 2.4978874958628676, 'end': 2.499}","{'current': 2.537, 'average': 2.5347779911391, 'end': 2.534}",127.14832648773154,1.2714832648773153
2025-04-13T15:23:44.322340,ACEUSDT,10000.0,171.45993199999998,Binance,OKX,endurance,"{'maker_fee_asset': 0.355726, 'taker_fee_usdt': 0.17428079058220006, 'withdrawal_fee_asset': 0.006}","{'bought_qty': 355.726, 'after_fees': 355.370274, 'after_withdrawal': 355.364274}","{'current': 0.482, 'average': 0.48199999999999993, 'end': 0.482}","{'current': 0.4907, 'average': 0.4904285639647615, 'end': 0.4903}",2.646577791617858,1.5435546723638374
2025-04-13T15:23:44.322378,LTCEUR,10000.0,1326.66911,Binance,OKX,litecoin,"{'maker_fee_asset': 0.019321, 'taker_fee_usdt': 1.3384350828900002, 'withdrawal_fee_asset': 0.0001}","{'bought_qty': 19.321, 'after_fees': 19.301679, 'after_withdrawal': 19.301579}","{'current': 68.64, 'average': 68.66461932612184, 'end': 68.68}","{'current': 69.35, 'average': 69.34329480971479, 'end': 69.34}",10.427537807109957,0.7859938645221005
2025-04-13T15:23:44.322461,JUPUSDT,10000.0,10000.0,Binance,OKX,solana,"{'maker_fee_asset': 25.47951630573248, 'taker_fee_usdt': 10.144774072907616, 'withdrawal_fee_asset': 2.29}","{'bought_qty': 25479.516305732483, 'after_fees': 25454.03678942675, 'after_withdrawal': 25451.74678942675}","{'current': 0.3924, 'average': 0.3924721285917881, 'end': 0.3925}","{'current': 0.3988, 'average': 0.39858851955583624, 'end': 0.3984}",134.6292988347086,1.346292988347086
2025-04-13T15:23:44.322488,TONUSDT,10000.0,10000.0,Binance,OKX,ton,"{'maker_fee_asset': 3.51000351000351, 'taker_fee_usdt': 10.040507928990909, 'withdrawal_fee_asset': 0.02}","{'bought_qty': 3510.0035100035097, 'after_fees': 3506.493506493506, 'after_withdrawal': 3506.473506493506}","{'current': 2.849, 'average': 2.849, 'end': 2.849}","{'current': 2.864, 'average': 2.863420445184391, 'end': 2.863}",30.467421061917776,0.30467421061917777
2025-04-13T15:23:44.322517,TUSDT,10000.0,4181.368444312,Binance,OKX,erc20,"{'maker_fee_asset': 292.0476841, 'taker_fee_usdt': 4.198208231355642, 'withdrawal_fee_asset': 155.0}","{'bought_qty': 292047.6841, 'after_fees': 291755.6364159, 'after_withdrawal': 291600.6364159}","{'current': 0.01431, 'average': 0.014317416887580106, 'end': 0.01432}","{'current': 0.01442, 'average': 0.014397116148155044, 'end': 0.01438}",12.641578812286753,0.3023311382541127
2025-04-13T15:23:44.322544,MLNUSDT,10000.0,3690.20789375,Binance,OKX,erc20,"{'maker_fee_asset': 0.421738045, 'taker_fee_usdt': 3.72639283467629, 'withdrawal_fee_asset': 0.25}","{'bought_qty': 421.738045, 'after_fees': 421.316306955, 'after_withdrawal': 421.066306955}","{'current': 8.75, 'average': 8.75, 'end': 8.75}","{'current': 8.852, 'average': 8.849895546438331, 'end': 8.838}",32.458548091613466,0.8795858939705695
2025-04-13T15:23:44.322623,FLMUSDT,10000.0,3624.6582763556003,Binance,OKX,n3,"{'maker_fee_asset': 230.86995390800004, 'taker_fee_usdt': 3.690143880150762, 'withdrawal_fee_asset': 2.9}","{'bought_qty': 230869.95390800002, 'after_fees': 230639.08395409203, 'after_withdrawal': 230636.18395409203}","{'current': 0.0157, 'average': 0.0157, 'end': 0.0157}","{'current': 0.01603, 'average': 0.015999847972186718, 'end': 0.01599}",61.79545991501118,1.7048630575223
2025-04-13T15:23:44.322650,TRUMPUSDT,10000.0,10000.0,Binance,OKX,solana,"{'maker_fee_asset': 1.1820330969267139, 'taker_fee_usdt': 10.169053751338296, 'withdrawal_fee_asset': 0.11}","{'bought_qty': 1182.0330969267138, 'after_fees': 1180.851063829787, 'after_withdrawal': 1180.7410638297872}","{'current': 8.46, 'average': 8.46, 'end': 8.46}","{'current': 8.614, 'average': 8.61243338006261, 'end': 8.611}",158.88469758695828,1.5888469758695827
2025-04-13T15:23:44.322678,OXTUSDT,10000.0,395.70054001139994,Binance,OKX,erc20,"{'maker_fee_asset': 5.977349547, 'taker_fee_usdt': 0.3983624641491727, 'withdrawal_fee_asset': 33.0}","{'bought_qty': 5977.349547, 'after_fees': 5971.372197453, 'after_withdrawal': 5938.372197453}","{'current': 0.0662, 'average': 0.0662, 'end': 0.0662}","{'current': 0.06711, 'average': 0.06708277132242275, 'end': 0.06707}",2.263561673623599,0.5720390660974045
2025-04-13T15:23:44.322706,MEMEUSDT,10000.0,10000.0,Binance,OKX,erc20,"{'maker_fee_asset': 6318.328174352495, 'taker_fee_usdt': 10.197514345231522, 'withdrawal_fee_asset': 1384.0}","{'bought_qty': 6318328.174352495, 'after_fees': 6312009.846178142, 'after_withdrawal': 6310625.846178142}","{'current': 0.001582, 'average': 0.0015826971509001753, 'end': 0.001583}","{'current': 0.001618, 'average': 0.001615927578943278, 'end': 0.001614}",187.3168308862896,1.873168308862896
2025-04-13T15:23:44.322762,PYTHUSDT,10000.0,10000.0,Binance,OKX,solana,"{'maker_fee_asset': 75.48584890566038, 'taker_fee_usdt': 10.057166123565404, 'withdrawal_fee_asset': 6.79}","{'bought_qty': 75485.84890566037, 'after_fees': 75410.36305675471, 'after_withdrawal': 75403.57305675471}","{'current': 0.1324, 'average': 0.13247516117223054, 'end': 0.1325}","{'current': 0.1335, 'average': 0.1333778455829352, 'end': 0.1333}",47.10895744183654,0.47108957441836535
2025-04-13T15:23:44.322795,ADAUSDC,10000.0,10000.0,Binance,OKX,cardano,"{'maker_fee_asset': 15.633244498280712, 'taker_fee_usdt': 10.087388586678074, 'withdrawal_fee_asset': 0.8}","{'bought_qty': 15633.244498280712, 'after_fees': 15617.611253782432, 'after_withdrawal': 15616.811253782433}","{'current': 0.6396, 'average': 0.6396624834403226, 'end': 0.6398}","{'current': 0.6463, 'average': 0.6459313891134391, 'end': 0.6459}",77.30119809139433,0.7730119809139432
2025-04-13T15:23:44.322827,EOSUSDC,10000.0,1727.9289200000003,Binance,OKX,eos,"{'maker_fee_asset': 2.7788000000000004, 'taker_fee_usdt': 1.7545719142900003, 'withdrawal_fee_asset': 0.08}","{'bought_qty': 2778.8, 'after_fees': 2776.0212, 'after_withdrawal': 2775.9412}","{'current': 0.6216, 'average': 0.6218255793867857, 'end': 0.622}","{'current': 0.6323, 'average': 0.6320637894959735, 'end': 0.6317}",24.88842237570998,1.440361469018643
2025-04-13T15:23:44.322853,TIAUSDC,10000.0,2650.771203,Binance,OKX,celestia,"{'maker_fee_asset': 1.0616235, 'taker_fee_usdt': 2.681318475973, 'withdrawal_fee_asset': 0.1}","{'bought_qty': 1061.6235, 'after_fees': 1060.5618765, 'after_withdrawal': 1060.4618765}","{'current': 2.496, 'average': 2.4969032835087015, 'end': 2.498}","{'current': 2.534, 'average': 2.5284440067025833, 'end': 2.522}",27.86595449702736,1.0512395209926144
2025-04-13T15:23:44.322949,TRUMPTRY,10000.0,10000.0,Binance,OKX,solana,"{'maker_fee_asset': 0.031075201988812924, 'taker_fee_usdt': 10.115459459291486, 'withdrawal_fee_asset': 0.11}","{'bought_qty': 31.075201988812925, 'after_fees': 31.044126786824112, 'after_withdrawal': 30.934126786824113}","{'current': 321.8, 'average': 321.8, 'end': 321.8}","{'current': 327.0, 'average': 327.0, 'end': 327.0}",105.34399983219373,1.0534399983219374
2025-04-13T15:23:44.322982,DOGEUSDT,10000.0,10000.0,Binance,OKX,dogecoin,"{'maker_fee_asset': 61.70934896636841, 'taker_fee_usdt': 10.099298901939257, 'withdrawal_fee_asset': 4.0}","{'bought_qty': 61709.34896636841, 'after_fees': 61647.63961740204, 'after_withdrawal': 61643.63961740204}","{'current': 0.16205, 'average': 0.16205, 'end': 0.16205}","{'current': 0.16384, 'average': 0.1638335919913499, 'end': 0.16383}",89.1996030373175,0.8919960303731751
2025-04-13T15:23:44.323037,NOTUSDT,10000.0,10000.0,Binance,OKX,ton,"{'maker_fee_asset': 5587.540574301677, 'taker_fee_usdt': 10.118041431914003, 'withdrawal_fee_asset': 30.0}","{'bought_qty': 5587540.574301677, 'after_fees': 5581953.033727375, 'after_withdrawal': 5581923.033727375}","{'current': 0.001789, 'average': 0.0017896961761659845, 'end': 0.00179}","{'current': 0.001814, 'average': 0.0018126443827294406, 'end': 0.001812}",107.92339048209033,1.0792339048209032
2025-04-13T15:23:44.323074,USTCUSDT,10000.0,7250.907532582,Binance,OKX,classic terra,"{'maker_fee_asset': 624.0707911000001, 'taker_fee_usdt': 7.388891856701377, 'withdrawal_fee_asset': 0.6}","{'bought_qty': 624070.7911, 'after_fees': 623446.7203089, 'after_withdrawal': 623446.1203089}","{'current': 0.01161, 'average': 0.01161872600991532, 'end': 0.01162}","{'current': 0.01188, 'average': 0.011851692738163786, 'end': 0.01184}",130.59543226267397,1.8010908520877218
2025-04-13T15:23:44.323114,AXSUSDT,10000.0,6134.550969727,Binance,OKX,erc20,"{'maker_fee_asset': 2.656298057, 'taker_fee_usdt': 6.231465384563164, 'withdrawal_fee_asset': 0.95}","{'bought_qty': 2656.298057, 'after_fees': 2653.641758943, 'after_withdrawal': 2652.691758943}","{'current': 2.308, 'average': 2.3094362297035707, 'end': 2.311}","{'current': 2.352, 'average': 2.349110243794844, 'end': 2.348}",90.6829494516005,1.4782328796207898
2025-04-13T15:23:44.323141,ALGOUSDT,10000.0,10000.0,Binance,OKX,algorand,"{'maker_fee_asset': 54.38196193583469, 'taker_fee_usdt': 10.121586206741766, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 54381.96193583469, 'after_fees': 54327.57997389886, 'after_withdrawal': 54327.571973898856}","{'current': 0.1838, 'average': 0.1838845022141534, 'end': 0.1839}","{'current': 0.1864, 'average': 0.18630661814970456, 'end': 0.1862}",111.46462053502364,1.1146462053502364
2025-04-13T15:23:44.323174,XLMUSDT,10000.0,1383.2932039281998,Binance,OKX,stellar,"{'maker_fee_asset': 5.709010333999999, 'taker_fee_usdt': 1.4031945269041528, 'withdrawal_fee_asset': 0.01}","{'bought_qty': 5709.010334, 'after_fees': 5703.301323666, 'after_withdrawal': 5703.291323666}","{'current': 0.2423, 'average': 0.2423, 'end': 0.2423}","{'current': 0.24605, 'average': 0.2460324130877814, 'end': 0.24601}",18.498128449048863,1.3372528973986786
2025-04-13T15:23:44.323201,MINAUSDT,10000.0,3461.8854277320006,Binance,OKX,mina,"{'maker_fee_asset': 16.184031438, 'taker_fee_usdt': 3.49097482361878, 'withdrawal_fee_asset': 0.9}","{'bought_qty': 16184.031438000002, 'after_fees': 16167.847406562001, 'after_withdrawal': 16166.947406562002}","{'current': 0.2138, 'average': 0.21390748287867978, 'end': 0.214}","{'current': 0.2162, 'average': 0.2159328372777305, 'end': 0.2158}",25.59842106316046,0.7394358247127449
2025-04-13T15:23:44.323234,ETHFIUSDC,10000.0,5667.5079705,Binance,OKX,erc20,"{'maker_fee_asset': 11.7110853, 'taker_fee_usdt': 5.7279770222183, 'withdrawal_fee_asset': 4.56}","{'bought_qty': 11711.0853, 'after_fees': 11699.374214700001, 'after_withdrawal': 11694.814214700002}","{'current': 0.483, 'average': 0.48394387243511916, 'end': 0.485}","{'current': 0.4907, 'average': 0.489787774056164, 'end': 0.489}",54.74107469608134,0.9658755661397326
2025-04-13T15:23:44.323791,NMRUSDT,10000.0,209.35902240000001,Binance,OKX,erc20,"{'maker_fee_asset': 0.029077642, 'taker_fee_usdt': 0.210689572587782, 'withdrawal_fee_asset': 0.31}","{'bought_qty': 29.077642, 'after_fees': 29.048564358, 'after_withdrawal': 28.738564358}","{'current': 7.2, 'average': 7.2, 'end': 7.2}","{'current': 7.333, 'average': 7.3312490479063195, 'end': 7.329}",1.1198606151941988,0.5348996199717632
2025-04-13T15:23:44.323825,FLOWUSDT,10000.0,3658.5630464399997,Binance,OKX,flow,"{'maker_fee_asset': 10.33492386, 'taker_fee_usdt': 3.6792655567908685, 'withdrawal_fee_asset': 0.0001}","{'bought_qty': 10334.923859999999, 'after_fees': 10324.588936139999, 'after_withdrawal': 10324.58883614}","{'current': 0.354, 'average': 0.354, 'end': 0.354}","{'current': 0.3566, 'average': 0.35635952338479915, 'end': 0.3562}",17.023244794077527,0.46529865900881934
2025-04-13T15:23:44.323863,SNXUSDT,10000.0,310.7457,Binance,OKX,erc20,"{'maker_fee_asset': 0.4863, 'taker_fee_usdt': 0.31323243967, 'withdrawal_fee_asset': 3.43}","{'bought_qty': 486.3, 'after_fees': 485.8137, 'after_withdrawal': 482.3837}","{'current': 0.639, 'average': 0.639, 'end': 0.639}","{'current': 0.6495, 'average': 0.6493429186558335, 'end': 0.6491}",2.1735072303299603,0.6994488516912576
2025-04-13T15:23:44.323932,KAITOUSDT,10000.0,1354.13795,Binance,OKX,base,"{'maker_fee_asset': 1.7035, 'taker_fee_usdt': 1.3870440860499997, 'withdrawal_fee_asset': 0.08}","{'bought_qty': 1703.5, 'after_fees': 1701.7965, 'after_withdrawal': 1701.7165}","{'current': 0.7947, 'average': 0.7949151452891107, 'end': 0.7951}","{'current': 0.8153, 'average': 0.8150852895003368, 'end': 0.8149}",31.519091963949677,2.32761307398184
2025-04-13T15:23:44.323961,STORJUSDT,10000.0,8134.9576,Binance,OKX,erc20,"{'maker_fee_asset': 30.346, 'taker_fee_usdt': 8.2215366965625, 'withdrawal_fee_asset': 8.28}","{'bought_qty': 30346.0, 'after_fees': 30315.654, 'after_withdrawal': 30307.374}","{'current': 0.2678, 'average': 0.26807347261583075, 'end': 0.2682}","{'current': 0.2715, 'average': 0.27127182634043123, 'end': 0.2711}",78.35755986593722,0.9632202614791406
2025-04-13T15:23:44.325654,WBTCUSDT,10000.0,3124.4892282000005,Binance,OKX,erc20,"{'maker_fee_asset': 3.7305e-05, 'taker_fee_usdt': 3.1489107790115005, 'withdrawal_fee_asset': 2.7e-05}","{'bought_qty': 0.037305000000000005, 'after_fees': 0.037267695, 'after_withdrawal': 0.037240695000000004}","{'current': 83755.24, 'average': 83755.24, 'end': 83755.24}","{'current': 84587.8, 'average': 84555.63944259097, 'end': 84515.7}",21.272640032488198,0.6808357615860061
2025-04-13T15:23:44.325684,GMXUSDT,10000.0,7976.615336,Binance,OKX,one arbitrum,"{'maker_fee_asset': 0.5509507, 'taker_fee_usdt': 8.057630076766, 'withdrawal_fee_asset': 0.0089}","{'bought_qty': 550.9507, 'after_fees': 550.3997492999999, 'after_withdrawal': 550.3908492999999}","{'current': 14.47, 'average': 14.477911246868368, 'end': 14.48}","{'current': 14.66, 'average': 14.639832924209921, 'end': 14.62}",72.95711068923356,0.9146374447814236
2025-04-13T15:23:44.325735,GALAUSDT,10000.0,10000.0,Binance,OKX,erc20,"{'maker_fee_asset': 683.3354685792349, 'taker_fee_usdt': 10.155089231951964, 'withdrawal_fee_asset': 158.0}","{'bought_qty': 683335.4685792349, 'after_fees': 682652.1331106557, 'after_withdrawal': 682494.1331106557}","{'current': 0.01463, 'average': 0.01463410061355606, 'end': 0.01464}","{'current': 0.01489, 'average': 0.014879379527655917, 'end': 0.01487}",144.93414272001064,1.4493414272001064
2025-04-13T15:23:44.325771,GALAUSDC,10000.0,5164.748577968001,Binance,OKX,erc20,"{'maker_fee_asset': 352.92898620000005, 'taker_fee_usdt': 5.235696331327792, 'withdrawal_fee_asset': 158.0}","{'bought_qty': 352928.98620000004, 'after_fees': 352576.0572138, 'after_withdrawal': 352418.0572138}","{'current': 0.01462, 'average': 0.0146339597480418, 'end': 0.01464}","{'current': 0.01488, 'average': 0.01485649280494011, 'end': 0.01484}",65.71205702846328,1.2723186044095254
2025-04-13T15:23:44.327106,ONEUSDT,10000.0,4656.402311851521,Binance,OKX,harmony,"{'maker_fee_asset': 441.386332467, 'taker_fee_usdt': 4.757380336017086, 'withdrawal_fee_asset': 0.1}","{'bought_qty': 441386.332467, 'after_fees': 440944.946134533, 'after_withdrawal': 440944.846134533}","{'current': 0.01054, 'average': 0.010549493650666344, 'end': 0.01056}","{'current': 0.01082, 'average': 0.01078905985118511, 'end': 0.01078}",96.22064382954795,2.0664160307765123
2025-04-13T15:23:44.327160,ARKMUSDC,10000.0,5032.15735,Binance,OKX,erc20,"{'maker_fee_asset': 10.394350000000001, 'taker_fee_usdt': 5.091950506245, 'withdrawal_fee_asset': 4.68}","{'bought_qty': 10394.35, 'after_fees': 10383.95565, 'after_withdrawal': 10379.27565}","{'current': 0.484, 'average': 0.4841242934863652, 'end': 0.485}","{'current': 0.4912, 'average': 0.49058823350982106, 'end': 0.4893}",54.70120573875465,1.0870328953198303
2025-04-13T15:23:44.327224,BONKUSDC,10000.0,3748.5796327,Binance,OKX,solana,"{'maker_fee_asset': 286151.117, 'taker_fee_usdt': 3.8431130477082225, 'withdrawal_fee_asset': 66643.0}","{'bought_qty': 286151117.0, 'after_fees': 285864965.883, 'after_withdrawal': 285798322.883}","{'current': 1.31e-05, 'average': 1.31e-05, 'end': 1.31e-05}","{'current': 1.3451e-05, 'average': 1.344694051714752e-05, 'end': 1.3434e-05}",90.69030196051426,2.4193244067538324
2025-04-13T15:23:44.327254,TURBOUSDC,10000.0,2151.067442,Binance,OKX,erc20,"{'maker_fee_asset': 1071.84, 'taker_fee_usdt': 2.19244572028, 'withdrawal_fee_asset': 1112.0}","{'bought_qty': 1071840.0, 'after_fees': 1070768.16, 'after_withdrawal': 1069656.16}","{'current': 0.002005, 'average': 0.002006892299223765, 'end': 0.002009}","{'current': 0.002051, 'average': 0.002049673345760006, 'end': 0.002049}",39.185832559719984,1.8216924209166652
2025-04-13T15:23:44.327278,TRUMPBRL,10000.0,10000.0,Binance,OKX,solana,"{'maker_fee_asset': 0.19996653269346132, 'taker_fee_usdt': 10.21348789684559, 'withdrawal_fee_asset': 0.11}","{'bought_qty': 199.96653269346132, 'after_fees': 199.76656616076787, 'after_withdrawal': 199.65656616076785}","{'current': 50.0, 'average': 50.008368226944754, 'end': 50.01}","{'current': 51.23, 'average': 51.155281758284204, 'end': 51.04}",203.27440894874417,2.0327440894874416
2025-04-13T15:23:44.327305,EOSUSDT,10000.0,1824.346834128,Binance,OKX,eos,"{'maker_fee_asset': 2.93350512, 'taker_fee_usdt': 1.8642865067296799, 'withdrawal_fee_asset': 0.08}","{'bought_qty': 2933.50512, 'after_fees': 2930.5716148799997, 'after_withdrawal': 2930.49161488}","{'current': 0.6219, 'average': 0.6219, 'end': 0.6219}","{'current': 0.6364, 'average': 0.6361685176860744, 'end': 0.636}",38.07538609495009,2.0870694860579695
2025-04-13T15:23:44.327334,NEARUSDC,10000.0,10000.0,Binance,OKX,near,"{'maker_fee_asset': 4.686956982193065, 'taker_fee_usdt': 10.185286228608435, 'withdrawal_fee_asset': 0.018}","{'bought_qty': 4686.9569821930645, 'after_fees': 4682.270025210872, 'after_withdrawal': 4682.252025210872}","{'current': 2.133, 'average': 2.133580495402994, 'end': 2.134}","{'current': 2.178, 'average': 2.1752964543060296, 'end': 2.174}",175.10094237982594,1.7510094237982592
2025-04-13T15:23:44.327375,SSVUSDT,10000.0,832.702412,Binance,OKX,erc20,"{'maker_fee_asset': 0.1547774, 'taker_fee_usdt': 0.8469053414740001, 'withdrawal_fee_asset': 0.41}","{'bought_qty': 154.7774, 'after_fees': 154.6226226, 'after_withdrawal': 154.2126226}","{'current': 5.38, 'average': 5.38, 'end': 5.38}","{'current': 5.494, 'average': 5.4918029872996925, 'end': 5.49}",13.356024132526159,1.6039372457739631
2025-04-13T15:23:44.327403,NEIROUSDC,10000.0,922.14712866,Binance,OKX,erc20,"{'maker_fee_asset': 5244.222, 'taker_fee_usdt': 0.9425192862734, 'withdrawal_fee_asset': 12419.0}","{'bought_qty': 5244222.0, 'after_fees': 5238977.778, 'after_withdrawal': 5226558.778}","{'current': 0.00017581, 'average': 0.00017584059726304493, 'end': 0.00017592}","{'current': 0.0001804, 'average': 0.00018033266749830092, 'end': 0.0001803}",19.429638327126554,2.1069998184953795
2025-04-13T15:23:44.327454,STRKUSDC,10000.0,3575.617417,Binance,OKX,starknet,"{'maker_fee_asset': 27.624299999999998, 'taker_fee_usdt': 3.6342716609600005, 'withdrawal_fee_asset': 1.0}","{'bought_qty': 27624.3, 'after_fees': 27596.6757, 'after_withdrawal': 27595.6757}","{'current': 0.1293, 'average': 0.12943739450411412, 'end': 0.1297}","{'current': 0.1318, 'average': 0.1316971434390353, 'end': 0.1313}",55.019972299040546,1.5387544550334802
2025-04-13T15:23:44.327508,PEOPLEUSDT,10000.0,10000.0,Binance,OKX,erc20,"{'maker_fee_asset': 848.9793931239387, 'taker_fee_usdt': 10.254650297310702, 'withdrawal_fee_asset': 192.0}","{'bought_qty': 848979.3931239387, 'after_fees': 848130.4137308148, 'after_withdrawal': 847938.4137308148}","{'current': 0.01177, 'average': 0.011778848910812309, 'end': 0.01178}","{'current': 0.0121, 'average': 0.012093626295560336, 'end': 0.01209}",244.39564701339077,2.443956470133908
2025-04-13T15:23:44.327547,PEPEUSDC,10000.0,217.6018512,Binance,OKX,erc20,"{'maker_fee_asset': 30391.32, 'taker_fee_usdt': 0.21903978701448001, 'withdrawal_fee_asset': 308240.0}","{'bought_qty': 30391320.0, 'after_fees': 30360928.68, 'after_withdrawal': 30052688.68}","{'current': 7.16e-06, 'average': 7.16e-06, 'end': 7.16e-06}","{'current': 7.29e-06, 'average': 7.288525474269812e-06, 'end': 7.286e-06}",1.2188960274655187,0.5601496589958784
2025-04-13T15:23:44.327571,SUIUSDT,10000.0,4005.27500154,Binance,OKX,sui,"{'maker_fee_asset': 1.7577789000000001, 'taker_fee_usdt': 4.104111137860701, 'withdrawal_fee_asset': 0.06}","{'bought_qty': 1757.7789, 'after_fees': 1756.0211211, 'after_withdrawal': 1755.9611211000001}","{'current': 2.2786, 'average': 2.2786, 'end': 2.2786}","{'current': 2.3374, 'average': 2.3372448789126556, 'end': 2.337}",94.73202518284006,2.3651815454972818
2025-04-13T15:23:44.327654,SOLTRY,10000.0,10000.0,Binance,OKX,solana,"{'maker_fee_asset': 0.0020562889688495937, 'taker_fee_usdt': 10.138279877528866, 'withdrawal_fee_asset': 0.002}","{'bought_qty': 2.056288968849594, 'after_fees': 2.054232679880744, 'after_withdrawal': 2.052232679880744}","{'current': 4863.0, 'average': 4863.12972130302, 'end': 4863.5}","{'current': 4949.9, 'average': 4940.122032418861, 'end': 4940.1}",128.1415976513381,1.2814159765133808
2025-04-13T15:23:44.327770,BTCUSDT,10000.0,10000.0,Binance,OKX,lightning,"{'maker_fee_asset': 0.00011939879364234856, 'taker_fee_usdt': 10.090272317349907, 'withdrawal_fee_asset': 1e-06}","{'bought_qty': 0.11939879364234855, 'after_fees': 0.1192793948487062, 'after_withdrawal': 0.1192783948487062}","{'current': 83752.94, 'average': 83752.94, 'end': 83752.94}","{'current': 84594.3, 'average': 84594.3, 'end': 84594.3}",80.18204503255765,0.8018204503255765
2025-04-13T15:23:44.327876,WUSDT,10000.0,2016.5516298400003,Binance,OKX,solana,"{'maker_fee_asset': 27.361623200000004, 'taker_fee_usdt': 2.0725095442805124, 'withdrawal_fee_asset': 12.0}","{'bought_qty': 27361.6232, 'after_fees': 27334.261576800003, 'after_withdrawal': 27322.261576800003}","{'current': 0.0737, 'average': 0.0737, 'end': 0.0737}","{'current': 0.07588, 'average': 0.07585424575688604, 'end': 0.07584}",53.88540489623165,2.672155976512592
